Dataset,File Name,Actor,Emotion,Path
RAVDESS,03-01-05-02-01-02-24.wav,Actor_24,anger,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-05-02-01-02-24.wav
RAVDESS,03-01-05-02-02-01-24.wav,Actor_24,anger,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-05-02-02-01-24.wav
RAVDESS,03-01-05-02-02-02-24.wav,Actor_24,anger,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-05-02-02-02-24.wav
RAVDESS,03-01-06-01-01-01-24.wav,Actor_24,fearful,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-06-01-01-01-24.wav
RAVDESS,03-01-06-01-01-02-24.wav,Actor_24,fearful,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-06-01-01-02-24.wav
RAVDESS,03-01-06-01-02-01-24.wav,Actor_24,fearful,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-06-01-02-01-24.wav
RAVDESS,03-01-06-01-02-02-24.wav,Actor_24,fearful,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-06-01-02-02-24.wav
RAVDESS,03-01-06-02-01-01-24.wav,Actor_24,fearful,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-06-02-01-01-24.wav
RAVDESS,03-01-06-02-01-02-24.wav,Actor_24,fearful,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-06-02-01-02-24.wav
RAVDESS,03-01-06-02-02-01-24.wav,Actor_24,fearful,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-06-02-02-01-24.wav
RAVDESS,03-01-06-02-02-02-24.wav,Actor_24,fearful,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-06-02-02-02-24.wav
RAVDESS,03-01-07-01-01-01-24.wav,Actor_24,disgust,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-07-01-01-01-24.wav
RAVDESS,03-01-07-01-01-02-24.wav,Actor_24,disgust,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-07-01-01-02-24.wav
RAVDESS,03-01-07-01-02-01-24.wav,Actor_24,disgust,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-07-01-02-01-24.wav
RAVDESS,03-01-07-01-02-02-24.wav,Actor_24,disgust,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-07-01-02-02-24.wav
RAVDESS,03-01-07-02-01-01-24.wav,Actor_24,disgust,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-07-02-01-01-24.wav
RAVDESS,03-01-07-02-01-02-24.wav,Actor_24,disgust,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-07-02-01-02-24.wav
RAVDESS,03-01-07-02-02-01-24.wav,Actor_24,disgust,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-07-02-02-01-24.wav
RAVDESS,03-01-07-02-02-02-24.wav,Actor_24,disgust,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-07-02-02-02-24.wav
RAVDESS,03-01-08-01-01-01-24.wav,Actor_24,surprise,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-08-01-01-01-24.wav
RAVDESS,03-01-08-01-01-02-24.wav,Actor_24,surprise,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-08-01-01-02-24.wav
RAVDESS,03-01-08-01-02-01-24.wav,Actor_24,surprise,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-08-01-02-01-24.wav
RAVDESS,03-01-08-01-02-02-24.wav,Actor_24,surprise,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-08-01-02-02-24.wav
RAVDESS,03-01-08-02-01-02-24.wav,Actor_24,surprise,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-08-02-01-02-24.wav
RAVDESS,03-01-08-02-02-01-24.wav,Actor_24,surprise,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-08-02-02-01-24.wav
RAVDESS,03-01-08-02-02-02-24.wav,Actor_24,surprise,C:\Users\ALL\Downloads\RAVDESS\audio_speech_actors_01-24\Actor_24\03-01-08-02-02-02-24.wav
CREMA-D,1001_DFA_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_DFA_ANG_XX.wav
CREMA-D,1001_DFA_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_DFA_DIS_XX.wav
CREMA-D,1001_DFA_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_DFA_FEA_XX.wav
CREMA-D,1001_DFA_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_DFA_HAP_XX.wav
CREMA-D,1001_DFA_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_DFA_NEU_XX.wav
CREMA-D,1001_DFA_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_DFA_SAD_XX.wav
CREMA-D,1001_IEO_ANG_HI.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_ANG_HI.wav
CREMA-D,1001_IEO_ANG_LO.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_ANG_LO.wav
CREMA-D,1001_IEO_ANG_MD.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_ANG_MD.wav
CREMA-D,1001_IEO_DIS_HI.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_DIS_HI.wav
CREMA-D,1001_IEO_DIS_LO.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_DIS_LO.wav
CREMA-D,1001_IEO_DIS_MD.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_DIS_MD.wav
CREMA-D,1001_IEO_FEA_HI.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_FEA_HI.wav
CREMA-D,1001_IEO_FEA_LO.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_FEA_LO.wav
CREMA-D,1001_IEO_FEA_MD.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_FEA_MD.wav
CREMA-D,1001_IEO_HAP_HI.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_HAP_HI.wav
CREMA-D,1001_IEO_HAP_LO.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_HAP_LO.wav
CREMA-D,1001_IEO_HAP_MD.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_HAP_MD.wav
CREMA-D,1001_IEO_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_NEU_XX.wav
CREMA-D,1001_IEO_SAD_HI.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_SAD_HI.wav
CREMA-D,1001_IEO_SAD_LO.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_SAD_LO.wav
CREMA-D,1001_IEO_SAD_MD.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IEO_SAD_MD.wav
CREMA-D,1001_IOM_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IOM_ANG_XX.wav
CREMA-D,1001_IOM_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IOM_DIS_XX.wav
CREMA-D,1001_IOM_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IOM_FEA_XX.wav
CREMA-D,1001_IOM_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IOM_HAP_XX.wav
CREMA-D,1001_IOM_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IOM_NEU_XX.wav
CREMA-D,1001_IOM_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IOM_SAD_XX.wav
CREMA-D,1001_ITH_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_ITH_ANG_XX.wav
CREMA-D,1001_ITH_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_ITH_DIS_XX.wav
CREMA-D,1001_ITH_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_ITH_FEA_XX.wav
CREMA-D,1001_ITH_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_ITH_HAP_XX.wav
CREMA-D,1001_ITH_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_ITH_NEU_XX.wav
CREMA-D,1001_ITH_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_ITH_SAD_XX.wav
CREMA-D,1001_ITS_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_ITS_ANG_XX.wav
CREMA-D,1001_ITS_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_ITS_DIS_XX.wav
CREMA-D,1001_ITS_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_ITS_FEA_XX.wav
CREMA-D,1001_ITS_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_ITS_HAP_XX.wav
CREMA-D,1001_ITS_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_ITS_NEU_XX.wav
CREMA-D,1001_ITS_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_ITS_SAD_XX.wav
CREMA-D,1001_IWL_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IWL_ANG_XX.wav
CREMA-D,1001_IWL_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IWL_DIS_XX.wav
CREMA-D,1001_IWL_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IWL_FEA_XX.wav
CREMA-D,1001_IWL_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IWL_HAP_XX.wav
CREMA-D,1001_IWL_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IWL_NEU_XX.wav
CREMA-D,1001_IWL_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IWL_SAD_XX.wav
CREMA-D,1001_IWW_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IWW_ANG_XX.wav
CREMA-D,1001_IWW_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IWW_DIS_XX.wav
CREMA-D,1001_IWW_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IWW_FEA_XX.wav
CREMA-D,1001_IWW_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IWW_HAP_XX.wav
CREMA-D,1001_IWW_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IWW_NEU_XX.wav
CREMA-D,1001_IWW_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_IWW_SAD_XX.wav
CREMA-D,1001_MTI_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_MTI_ANG_XX.wav
CREMA-D,1001_MTI_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_MTI_DIS_XX.wav
CREMA-D,1001_MTI_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_MTI_FEA_XX.wav
CREMA-D,1001_MTI_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_MTI_HAP_XX.wav
CREMA-D,1001_MTI_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_MTI_NEU_XX.wav
CREMA-D,1001_MTI_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_MTI_SAD_XX.wav
CREMA-D,1001_TAI_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TAI_ANG_XX.wav
CREMA-D,1001_TAI_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TAI_DIS_XX.wav
CREMA-D,1001_TAI_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TAI_FEA_XX.wav
CREMA-D,1001_TAI_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TAI_HAP_XX.wav
CREMA-D,1001_TAI_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TAI_NEU_XX.wav
CREMA-D,1001_TAI_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TAI_SAD_XX.wav
CREMA-D,1001_TIE_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TIE_ANG_XX.wav
CREMA-D,1001_TIE_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TIE_DIS_XX.wav
CREMA-D,1001_TIE_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TIE_FEA_XX.wav
CREMA-D,1001_TIE_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TIE_HAP_XX.wav
CREMA-D,1001_TIE_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TIE_NEU_XX.wav
CREMA-D,1001_TIE_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TIE_SAD_XX.wav
CREMA-D,1001_TSI_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TSI_ANG_XX.wav
CREMA-D,1001_TSI_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TSI_DIS_XX.wav
CREMA-D,1001_TSI_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TSI_FEA_XX.wav
CREMA-D,1001_TSI_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TSI_HAP_XX.wav
CREMA-D,1001_TSI_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TSI_NEU_XX.wav
CREMA-D,1001_TSI_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_TSI_SAD_XX.wav
CREMA-D,1001_WSI_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_WSI_ANG_XX.wav
CREMA-D,1001_WSI_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_WSI_DIS_XX.wav
CREMA-D,1001_WSI_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_WSI_FEA_XX.wav
CREMA-D,1001_WSI_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_WSI_HAP_XX.wav
CREMA-D,1001_WSI_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_WSI_NEU_XX.wav
CREMA-D,1001_WSI_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1001_WSI_SAD_XX.wav
CREMA-D,1002_DFA_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_DFA_ANG_XX.wav
CREMA-D,1002_DFA_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_DFA_DIS_XX.wav
CREMA-D,1002_DFA_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_DFA_FEA_XX.wav
CREMA-D,1002_DFA_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_DFA_HAP_XX.wav
CREMA-D,1002_DFA_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_DFA_NEU_XX.wav
CREMA-D,1002_DFA_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_DFA_SAD_XX.wav
CREMA-D,1002_IEO_ANG_HI.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_ANG_HI.wav
CREMA-D,1002_IEO_ANG_LO.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_ANG_LO.wav
CREMA-D,1002_IEO_ANG_MD.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_ANG_MD.wav
CREMA-D,1002_IEO_DIS_HI.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_DIS_HI.wav
CREMA-D,1002_IEO_DIS_LO.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_DIS_LO.wav
CREMA-D,1002_IEO_DIS_MD.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_DIS_MD.wav
CREMA-D,1002_IEO_FEA_HI.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_FEA_HI.wav
CREMA-D,1002_IEO_FEA_LO.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_FEA_LO.wav
CREMA-D,1002_IEO_FEA_MD.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_FEA_MD.wav
CREMA-D,1002_IEO_HAP_HI.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_HAP_HI.wav
CREMA-D,1002_IEO_HAP_LO.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_HAP_LO.wav
CREMA-D,1002_IEO_HAP_MD.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_HAP_MD.wav
CREMA-D,1002_IEO_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_NEU_XX.wav
CREMA-D,1002_IEO_SAD_HI.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_SAD_HI.wav
CREMA-D,1002_IEO_SAD_LO.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_SAD_LO.wav
CREMA-D,1002_IEO_SAD_MD.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IEO_SAD_MD.wav
CREMA-D,1002_IOM_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IOM_ANG_XX.wav
CREMA-D,1002_IOM_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IOM_DIS_XX.wav
CREMA-D,1002_IOM_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IOM_FEA_XX.wav
CREMA-D,1002_IOM_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IOM_HAP_XX.wav
CREMA-D,1002_IOM_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IOM_NEU_XX.wav
CREMA-D,1002_IOM_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IOM_SAD_XX.wav
CREMA-D,1002_ITH_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_ITH_ANG_XX.wav
CREMA-D,1002_ITH_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_ITH_DIS_XX.wav
CREMA-D,1002_ITH_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_ITH_FEA_XX.wav
CREMA-D,1002_ITH_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_ITH_HAP_XX.wav
CREMA-D,1002_ITH_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_ITH_NEU_XX.wav
CREMA-D,1002_ITH_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_ITH_SAD_XX.wav
CREMA-D,1002_ITS_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_ITS_ANG_XX.wav
CREMA-D,1002_ITS_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_ITS_DIS_XX.wav
CREMA-D,1002_ITS_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_ITS_FEA_XX.wav
CREMA-D,1002_ITS_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_ITS_HAP_XX.wav
CREMA-D,1002_ITS_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_ITS_NEU_XX.wav
CREMA-D,1002_ITS_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_ITS_SAD_XX.wav
CREMA-D,1002_IWL_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IWL_ANG_XX.wav
CREMA-D,1002_IWL_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IWL_DIS_XX.wav
CREMA-D,1002_IWL_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IWL_FEA_XX.wav
CREMA-D,1002_IWL_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IWL_HAP_XX.wav
CREMA-D,1002_IWL_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IWL_NEU_XX.wav
CREMA-D,1002_IWL_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IWL_SAD_XX.wav
CREMA-D,1002_IWW_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IWW_ANG_XX.wav
CREMA-D,1002_IWW_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IWW_DIS_XX.wav
CREMA-D,1002_IWW_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IWW_FEA_XX.wav
CREMA-D,1002_IWW_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IWW_HAP_XX.wav
CREMA-D,1002_IWW_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IWW_NEU_XX.wav
CREMA-D,1002_IWW_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_IWW_SAD_XX.wav
CREMA-D,1002_MTI_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_MTI_ANG_XX.wav
CREMA-D,1002_MTI_DIS_XX.wav,AudioWAV,disgust,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_MTI_DIS_XX.wav
CREMA-D,1002_MTI_FEA_XX.wav,AudioWAV,fearful,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_MTI_FEA_XX.wav
CREMA-D,1002_MTI_HAP_XX.wav,AudioWAV,happiness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_MTI_HAP_XX.wav
CREMA-D,1002_MTI_NEU_XX.wav,AudioWAV,neutral,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_MTI_NEU_XX.wav
CREMA-D,1002_MTI_SAD_XX.wav,AudioWAV,sadness,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_MTI_SAD_XX.wav
CREMA-D,1002_TAI_ANG_XX.wav,AudioWAV,anger,C:\Users\ALL\Downloads\crema-d (2)\AudioWAV\1002_TAI_ANG_XX.wav
